"No.","Time","Source","Destination","Protocol","Length","Info"
"443","2.175153035","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","2476","Application Data, Application Data"
"444","2.175153125","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","30622","Application Data, Application Data, Application Data"
"445","2.175213220","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=272466 Win=344448 Len=0 TSval=1448747365 TSecr=3829506596"
"446","2.175339425","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=303002 Win=405504 Len=0 TSval=1448747365 TSecr=3829506596"
"447","2.175384475","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","2476","Application Data, Application Data"
"448","2.175384573","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","8734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"449","2.175398837","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","4250","Application Data, Application Data"
"450","2.175525457","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=318204 Win=393344 Len=0 TSval=1448747365 TSecr=3829506597"
"451","2.178769941","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47196  >  443 [ACK] Seq=310 Ack=4666 Win=71680 Len=0 TSval=1448747369 TSecr=3829506555"
"452","2.182442275","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","26458","Application Data"
"453","2.182469048","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=344576 Win=438016 Len=0 TSval=1448747372 TSecr=3829506602"
"454","2.182572767","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","2476","Application Data, Application Data"
"455","2.182572842","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","30622","Application Data, Application Data, Application Data"
"456","2.182592408","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","2476","Application Data, Application Data"
"457","2.182592433","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","11190","Application Data, Application Data"
"458","2.182605550","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","21908","Application Data, Application Data, Application Data"
"459","2.182628227","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","27846","Application Data, Application Data, Application Data"
"460","2.183239335","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","2862","443  >  47190 [PSH, ACK] Seq=440578 Ack=3384 Win=274944 Len=2776 TSval=3829506607 TSecr=1448747365 [TCP PDU reassembled in 461]"
"461","2.183239568","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","2476","Application Data, Application Data"
"462","2.183513788","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=445744 Win=357504 Len=0 TSval=1448747373 TSecr=3829506603"
"463","2.185623967","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","4250","Application Data, Application Data"
"464","2.185653895","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=449908 Win=446336 Len=0 TSval=1448747375 TSecr=3829506613"
"465","2.189300025","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","26458","Application Data"
"466","2.189355830","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","2476","Application Data, Application Data"
"467","2.190879430","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=478670 Win=446336 Len=0 TSval=1448747381 TSecr=3829506613"
"468","2.194452539","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","33012","Application Data, Application Data, Application Data, Application Data, Application Data"
"469","2.194488086","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=511596 Win=512256 Len=0 TSval=1448747384 TSecr=3829506614"
"470","2.194580684","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","33012","Application Data, Application Data, Application Data, Application Data, Application Data"
"471","2.194598259","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","20797","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"472","2.196083594","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=565233 Win=472832 Len=0 TSval=1448747386 TSecr=3829506615"
"473","2.201527658","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","8839","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"474","2.201528060","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","28949","Application Data, Application Data, Application Data, Application Data"
"475","2.201559841","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=573986 Win=529792 Len=0 TSval=1448747391 TSecr=3829506617"
"476","2.201817432","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","28894","Application Data, Application Data, Application Data, Application Data, Application Data"
"477","2.201839867","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","33012","Application Data, Application Data, Application Data, Application Data, Application Data"
"478","2.201859159","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","16742","Application Data, Application Data, Application Data, Application Data"
"479","2.204518503","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","16356","Application Data"
"480","2.204604353","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","1474","443  >  47190 [ACK] Seq=697509 Ack=3384 Win=274944 Len=1388 TSval=3829506620 TSecr=1448747375 [TCP PDU reassembled in 481]"
"481","2.204604467","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","31624","Application Data, Application Data, Application Data, Application Data, Application Data"
"482","2.204628646","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","5638","Application Data, Application Data, Application Data, Application Data"
"483","2.205058073","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=735987 Win=405248 Len=0 TSval=1448747395 TSecr=3829506617"
"484","2.217358645","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","5638","443  >  47190 [PSH, ACK] Seq=735987 Ack=3384 Win=274944 Len=5552 TSval=3829506631 TSecr=1448747386 [TCP PDU reassembled in 487]"
"485","2.217358936","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","5638","443  >  47190 [PSH, ACK] Seq=741539 Ack=3384 Win=274944 Len=5552 TSval=3829506632 TSecr=1448747391 [TCP PDU reassembled in 487]"
"486","2.217390396","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=741539 Win=536576 Len=0 TSval=1448747407 TSecr=3829506631"
"487","2.217495035","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","5638","Application Data"
"488","2.217495054","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","10804","443  >  47190 [PSH, ACK] Seq=752643 Ack=3384 Win=274944 Len=10718 TSval=3829506636 TSecr=1448747395 [TCP PDU reassembled in 489]"
"489","2.217501072","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"490","2.217514297","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"491","2.217526172","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=788345 Ack=3384 Win=274944 Len=7942 TSval=3829506639 TSecr=1448747395 [TCP PDU reassembled in 492]"
"492","2.217526196","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"493","2.217531231","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"494","2.217556196","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=821271 Ack=3384 Win=274944 Len=7942 TSval=3829506642 TSecr=1448747395 [TCP PDU reassembled in 495]"
"495","2.217556220","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"496","2.217599629","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"497","2.217781977","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=854197 Win=536576 Len=0 TSval=1448747408 TSecr=3829506632"
"498","2.221908846","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=854197 Ack=3384 Win=274944 Len=7942 TSval=3829506645 TSecr=1448747395 [TCP PDU reassembled in 499]"
"499","2.221909131","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"500","2.221953503","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=862139 Win=552576 Len=0 TSval=1448747412 TSecr=3829506645"
"501","2.222180098","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=874631 Win=577536 Len=0 TSval=1448747412 TSecr=3829506645"
"502","2.222239077","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"503","2.222242789","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=887123 Win=602496 Len=0 TSval=1448747412 TSecr=3829506646"
"504","2.222272150","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=887123 Ack=3384 Win=274944 Len=7942 TSval=3829506647 TSecr=1448747395 [TCP PDU reassembled in 506]"
"505","2.222275587","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=895065 Win=618368 Len=0 TSval=1448747412 TSecr=3829506647"
"506","2.228037562","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","11359","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"507","2.228063176","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=906338 Win=640896 Len=0 TSval=1448747418 TSecr=3829506648"
"508","2.228153185","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"509","2.228159317","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=918830 Win=659456 Len=0 TSval=1448747418 TSecr=3829506649"
"510","2.228185351","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"511","2.228200273","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=931322 Ack=3384 Win=274944 Len=7942 TSval=3829506651 TSecr=1448747395 [TCP PDU reassembled in 512]"
"512","2.228200305","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"513","2.228215517","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"514","2.230828040","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=964248 Win=623744 Len=0 TSval=1448747421 TSecr=3829506650"
"515","2.233189396","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=964248 Ack=3384 Win=274944 Len=7942 TSval=3829506654 TSecr=1448747408 [TCP PDU reassembled in 516]"
"516","2.233189811","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"517","2.233213439","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=972190 Win=672256 Len=0 TSval=1448747423 TSecr=3829506654"
"518","2.233295398","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"519","2.233310402","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=997174 Ack=3384 Win=274944 Len=7942 TSval=3829506657 TSecr=1448747412 [TCP PDU reassembled in 520]"
"520","2.233310427","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"521","2.233315529","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"522","2.234284247","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=1030100 Win=626944 Len=0 TSval=1448747424 TSecr=3829506655"
"523","2.234547052","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=1030100 Ack=3384 Win=274944 Len=7942 TSval=3829506660 TSecr=1448747412 [TCP PDU reassembled in 524]"
"524","2.234547174","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"525","2.234561450","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=1038042 Win=636544 Len=0 TSval=1448747424 TSecr=3829506660"
"526","2.234632040","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=1050534 Win=626944 Len=0 TSval=1448747424 TSecr=3829506661"
"527","2.245458019","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data, Application Data, Application Data"
"528","2.245501778","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=1063026 Win=669056 Len=0 TSval=1448747435 TSecr=3829506662"
"529","2.245654641","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","8028","443  >  47190 [PSH, ACK] Seq=1063026 Ack=3384 Win=274944 Len=7942 TSval=3829506663 TSecr=1448747418 [TCP PDU reassembled in 530]"
"530","2.245654736","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"531","2.245665842","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","10995","Application Data, Application Data, Application Data, Application Data, Application Data"
"532","2.245684134","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data"
"533","2.245700238","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"534","2.245717267","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","8028","Application Data, Application Data"
"535","2.245728200","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data, Application Data"
"536","2.245732143","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","12578","Application Data"
"537","2.248515756","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","5736","Application Data, Application Data, Application Data"
"538","2.248516025","2001:40a8:4401:12::f","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","183","Application Data, Application Data, Application Data"
"539","2.248841029","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4401:12::f","TCP","86","47190  >  443 [ACK] Seq=3384 Ack=1158026 Win=593280 Len=0 TSval=1448747439 TSecr=3829506663"
"540","2.318129225","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TLSv1.2","796","Application Data"
"541","2.318479469","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TLSv1.2","268","Application Data"
"542","2.319633872","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","151","Application Data"
"543","2.320444500","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TLSv1.2","128","Application Data"
"544","2.323602149","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  48236 [ACK] Seq=1 Ack=711 Win=1052 Len=0 TSval=3561239066 TSecr=3838150043"
"545","2.323602562","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  48236 [ACK] Seq=1 Ack=893 Win=1052 Len=0 TSval=3561239066 TSecr=3838150043"
"546","2.323602591","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","552","Application Data"
"547","2.323602610","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"548","2.323602630","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"549","2.323633455","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=467 Win=614 Len=0 TSval=3838150048 TSecr=3561239068"
"550","2.323742147","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=1675 Win=605 Len=0 TSval=3838150048 TSecr=3561239068"
"551","2.323784443","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=2883 Win=596 Len=0 TSval=3838150049 TSecr=3561239068"
"552","2.323843124","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"553","2.323846103","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=4091 Win=587 Len=0 TSval=3838150049 TSecr=3561239068"
"554","2.324269326","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"555","2.324275871","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=5299 Win=614 Len=0 TSval=3838150049 TSecr=3561239068"
"556","2.324502581","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","4918","Application Data, Application Data, Application Data, Application Data"
"557","2.324519266","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=10131 Win=587 Len=0 TSval=3838150049 TSecr=3561239069"
"558","2.325111447","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"559","2.325116075","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=11339 Win=614 Len=0 TSval=3838150050 TSecr=3561239070"
"560","2.325367746","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","2502","Application Data, Application Data"
"561","2.325383816","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=13755 Win=605 Len=0 TSval=3838150050 TSecr=3561239070"
"562","2.325748025","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","2502","Application Data, Application Data"
"563","2.325760959","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=16171 Win=605 Len=0 TSval=3838150050 TSecr=3561239070"
"564","2.326896738","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"565","2.326921906","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=22211 Win=578 Len=0 TSval=3838150052 TSecr=3561239071"
"566","2.343421318","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"567","2.343421584","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"568","2.343421611","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1226","Application Data"
"569","2.343421630","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"570","2.343421647","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"571","2.343421664","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"572","2.343421682","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"573","2.343421700","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","539","Application Data"
"574","2.343497630","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"575","2.343497656","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"576","2.343497676","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"577","2.343497695","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","140","Application Data"
"578","2.343497712","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"579","2.343497731","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"580","2.343497747","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","705","Application Data"
"581","2.343497764","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"582","2.343513515","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=23419 Win=633 Len=0 TSval=3838150068 TSecr=3561239072"
"583","2.343595487","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:804::200e","TCP","86","57696  >  443 [ACK] Seq=12845 Ack=131141 Win=2613 Len=0 TSval=2184173364 TSecr=2975149755"
"584","2.343622321","2a00:1450:4028:80a::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","4918","Application Data, Application Data, Application Data, Application Data"
"585","2.343622366","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"586","2.343622393","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1112","Application Data"
"587","2.343622411","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"588","2.343622428","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1031","Application Data"
"589","2.343632914","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:80a::200e","TCP","86","48236  >  443 [ACK] Seq=935 Ack=28251 Win=709 Len=0 TSval=3838150068 TSecr=3561239075"
"590","2.343656948","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"591","2.343656980","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","918","Application Data"
"592","2.343656998","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
